query	target	evalue	prob	TP/FP(SF)
d1pyfa_/c.1.7	d1i4na_/c.1.2	0.000974	0.999	FP
d1pyfa_/c.1.7	d1wbha1/c.1.10	0.000166	0.999	FP
d1pyfa_/c.1.7	d3daqa_/c.1.10	4.55e-05	0.999	FP
d1pyfa_/c.1.7	d2y88a_/c.1.2	0.004	0.949	FP
d1pyfa_/c.1.7	d1ojxa_/c.1.10	0.0146	0.949	FP
d1pyfa_/c.1.7	d1yx1a1/c.1.15	0.00425	0.949	FP
d1pyfa_/c.1.7	d1nofa2/c.1.8	0.00812	0.949	FP
d1pyfa_/c.1.7	d1p4ca_/c.1.4	0.00156	0.949	FP
d1pyfa_/c.1.7	d3sdoa_/c.1.16	0.00336	0.949	FP
d1pyfa_/c.1.7	d1nsja_/c.1.2	0.00281	0.900	FP
d1pyfa_/c.1.7	d1geqa_/c.1.2	0.00722	0.900	FP
d1pyfa_/c.1.7	d1qopa_/c.1.2	0.00507	0.900	FP
d1pyfa_/c.1.7	d2zdra2/c.1.10	0.000866	0.900	FP
d1pyfa_/c.1.7	d3a5fa_/c.1.10	0.00281	0.900	FP
d1pyfa_/c.1.7	d1tg7a5/c.1.8	0.00507	0.900	FP
d1pyfa_/c.1.7	d1d8wa_/c.1.15	0.000358	0.900	FP
d1qaua_/b.36.1	d1wh1a_/b.36.1	0.0083	0.999	TP
d1qaua_/b.36.1	d1i16a_/b.36.1	0.0143	0.999	TP
d1qdlb_/c.23.16	d1n7ha_/c.2.1	0.0154	0.949	FP
d1qdlb_/c.23.16	d3gl9a_/c.23.1	0.058	0.900	FP
d1qdlb_/c.23.16	d3c3ma_/c.23.1	0.0397	0.900	FP
d1qdlb_/c.23.16	d3cfya_/c.23.1	0.0198	0.900	FP
d1qdlb_/c.23.16	d5nula_/c.23.5	0.0175	0.900	FP
d1qdlb_/c.23.16	d2fexa1/c.23.16	0.0135	0.900	TP
d1qdlb_/c.23.16	d1s8na_/c.23.1	0.0397	0.900	FP
d1qdlb_/c.23.16	d1orra_/c.2.1	0.00987	0.900	FP
d2dsna_/c.69.1	d1ispa_/c.69.1	0.000549	0.999	TP
d2dsna_/c.69.1	d1thta_/c.69.1	0.0013	0.900	TP
d2e8ba_/c.68.1	d1vh3a_/c.68.1	0.00205	0.999	TP
d2e8ba_/c.68.1	d2cu2a2/c.68.1	0.000265	0.999	TP
d2ek1a_/d.58.7	d1wwha1/d.58.7	0.00256	0.999	TP
d2ek1a_/d.58.7	d1x4ga1/d.58.7	0.0101	0.999	TP
d2ek1a_/d.58.7	d2mssa_/d.58.7	0.0116	0.949	TP
d2et1a_/b.82.1	d1eyba_/b.82.1	0.00183	0.999	TP
d2et1a_/b.82.1	d1ft9a2/b.82.3	0.014	0.949	FP
d2et1a_/b.82.1	d2bgca2/b.82.3	0.00942	0.900	FP
d2et1a_/b.82.1	d1o7fa2/b.82.3	0.0166	0.900	FP
d1j5pa4/c.2.1	d1vm6a3/c.2.1	0.0231	0.949	TP
d1j5pa4/c.2.1	d2csua1/c.2.1	0.0566	0.949	TP
d1j5pa4/c.2.1	d2cvza2/c.2.1	0.0216	0.949	TP
d1j5pa4/c.2.1	d1t4ba1/c.2.1	0.0246	0.900	TP
d1ja1a3/c.25.1	d1cqxa3/c.25.1	0.000547	0.999	TP
d1jgsa_/a.4.5	d3hhha_/a.4.5	0.00359	0.999	TP
d1jgsa_/a.4.5	d3ctaa1/a.4.5	0.00437	0.999	TP
d1jgsa_/a.4.5	d2co5a1/a.4.5	0.00242	0.999	TP
d1jgsa_/a.4.5	d2d1ha1/a.4.5	0.00199	0.999	TP
d1jgsa_/a.4.5	d1ucra_/a.4.5	0.0789	0.949	TP
d1jgsa_/a.4.5	d1ku9a_/a.4.5	0.0152	0.900	TP
d1jmkc_/c.69.1	d1uxoa_/c.69.1	0.000316	0.999	TP
d1jmkc_/c.69.1	d1xfda2/c.69.1	0.00018	0.999	TP
d1jmkc_/c.69.1	d1ivya_/c.69.1	0.00999	0.949	TP
d1jyea_/c.93.1	d1jdpa_/c.93.1	0.000528	0.999	TP
d1jyea_/c.93.1	d1rrma_/e.22.1	0.0287	0.900	FP
d1k4ma_/c.26.1	d1lw7a1/c.26.1	0.000479	0.900	TP
d3nera_/d.120.1	d1t0ga_/d.120.1	0.000985	0.999	TP
d3qe1a_/b.36.1	d3cs0a1/b.36.1	0.0153	0.900	TP
d2ce2x_/c.37.1	d2dy1a2/c.37.1	0.000429	0.999	TP
d2cqha1/d.58.7	d1l3ka1/d.58.7	0.00293	0.999	TP
d2cqha1/d.58.7	d2hzca_/d.58.7	0.00256	0.999	TP
d2cuqa1/g.39.1	d1x61a2/g.39.1	0.034	0.999	TP
d2cuqa1/g.39.1	d2d8ya2/g.39.1	0.181	0.900	TP
d2cvza2/c.2.1	d1t2da1/c.2.1	0.000528	0.999	TP
d2cvza2/c.2.1	d1piwa2/c.2.1	0.000496	0.999	TP
d2cvza2/c.2.1	d1c1da1/c.2.1	0.000412	0.999	TP
d2cvza2/c.2.1	d1kjna_/c.115.1	0.00862	0.949	FP
d2cvza2/c.2.1	d2dm6a2/c.2.1	0.0104	0.949	TP
d2cvza2/c.2.1	d2h7ma_/c.2.1	0.00558	0.949	TP
d2cvza2/c.2.1	d1wmaa1/c.2.1	0.00525	0.949	TP
d2cvza2/c.2.1	d1sc6a1/c.2.1	0.00862	0.900	TP
d2cvza2/c.2.1	d1vkna1/c.2.1	0.00194	0.900	TP
d2cvza2/c.2.1	d2ag5a1/c.2.1	0.0205	0.900	TP
d2cvza2/c.2.1	d3nuga_/c.2.1	0.0182	0.900	TP
d2cvza2/c.2.1	d1gega_/c.2.1	0.0219	0.900	TP
d2dewx2/b.6.1	d2nqda_/b.1.26	0.00789	0.900	FP
d2djfa_/b.61.5	d2o62a2/b.60.1	0.0151	0.900	FP
d2dy1a5/d.58.11	d3lo3a_/d.58.4	0.000244	0.999	FP
d2dy1a5/d.58.11	d2f06a2/d.58.18	0.00743	0.900	FP
d2dy1a5/d.58.11	d3dfea_/d.58.5	0.0126	0.900	FP
d2dy1a5/d.58.11	d1u0sa_/d.58.24	0.0259	0.900	FP
d1vkca_/d.108.1	d1ne9a1/d.108.1	0.00141	0.999	TP
d1vkca_/d.108.1	d2fiaa1/d.108.1	0.0016	0.999	TP
d1vl8a_/c.2.1	d1e5qa1/c.2.1	0.00027	0.999	TP
d1vl8a_/c.2.1	d1lssa_/c.2.1	0.0127	0.900	TP
d1vl8a_/c.2.1	d1uwka_/e.51.1	0.00159	0.900	FP
d1w0na_/b.18.1	d1rj8a_/b.22.1	0.00351	0.999	FP
d1w0na_/b.18.1	d1guia_/b.18.1	0.00163	0.999	TP
d1w0na_/b.18.1	d1wmda1/b.18.1	0.00133	0.999	TP
d1w0na_/b.18.1	d1cx1a_/b.18.1	0.00272	0.999	TP
d1w0na_/b.18.1	d1m3ya1/b.121.2	0.00286	0.900	FP
d1vm6a3/c.2.1	d2b69a1/c.2.1	0.00707	0.949	TP
d1vm6a3/c.2.1	d1bg6a2/c.2.1	0.0242	0.900	TP
d1vq8e1/d.141.1	d1vq8e2/d.141.1	0.0123	0.999	TP
d1vqta1/c.1.2	d1gvfa_/c.1.10	0.00169	0.999	FP
d1vqta1/c.1.2	d3bofa1/c.1.21	0.00321	0.999	FP
d1vqta1/c.1.2	d1vr6a_/c.1.10	0.0024	0.999	FP
d1vqta1/c.1.2	d1wa3a_/c.1.10	0.00456	0.999	FP
d1vqta1/c.1.2	d3b4ua_/c.1.10	0.0027	0.999	FP
d1vqta1/c.1.2	d3daqa_/c.1.10	0.0392	0.949	FP
d1vqta1/c.1.2	d1piia1/c.1.2	0.0349	0.900	TP
d1vqta1/c.1.2	d1u5ha_/c.1.12	0.0467	0.900	FP
d1vqta1/c.1.2	d1ct5a_/c.1.6	0.0184	0.900	FP
d1vqta1/c.1.2	d1x7fa2/c.1.8	0.00864	0.900	FP
d1vqta1/c.1.2	d3o6ca_/c.1.24	0.0103	0.900	FP
d1vqta1/c.1.2	d1k77a_/c.1.15	0.0525	0.900	FP
d1vqta1/c.1.2	d3e0ia_/c.1.10	0.0277	0.900	FP
d1vqta1/c.1.2	d1lucb_/c.1.16	0.0146	0.900	FP
d1vqta1/c.1.2	d1q45a_/c.1.4	0.0416	0.900	FP
d1w91a2/c.1.8	d1ceoa_/c.1.8	0.000108	0.999	TP
d1w91a2/c.1.8	d1edta_/c.1.8	0.000706	0.949	TP
d1w91a2/c.1.8	d1gvfa_/c.1.10	0.00362	0.949	FP
d1w91a2/c.1.8	d3l5la_/c.1.4	0.00302	0.949	FP
d1w91a2/c.1.8	d1q45a_/c.1.4	0.00175	0.949	FP
d1w91a2/c.1.8	d2yr1a_/c.1.10	0.0115	0.900	FP
d1w91a2/c.1.8	d3n6qa_/c.1.7	0.00362	0.900	FP
d1wg6a_/b.36.1	d3shua_/b.36.1	0.00298	0.999	TP
d1wg6a_/b.36.1	d1wifa_/b.36.1	0.0017	0.999	TP
d2f5va1/c.3.1	d2ivda1/c.3.1	1.68e-06	0.999	TP
d2f5va1/c.3.1	d1b5qa1/c.3.1	6.3e-06	0.999	TP
d2fbjh2/b.1.1	d1u58a1/b.1.1	0.0849	0.949	TP
d2fhfa1/b.1.18	d2gj6d1/b.1.1	0.0513	0.949	FP
d2fhfa1/b.1.18	d3c8da1/b.1.18	0.0602	0.949	TP
d2fhfa1/b.1.18	d1tjgh1/b.1.1	0.0393	0.900	FP
d1uxja1/c.2.1	d1mx3a1/c.2.1	0.000589	0.999	TP
d1uxja1/c.2.1	d1e5qa1/c.2.1	0.0115	0.949	TP
d1uxja1/c.2.1	d1dxya1/c.2.1	0.00784	0.949	TP
d1uxja1/c.2.1	d1yqga2/c.2.1	0.019	0.900	TP
d1uxja1/c.2.1	d1id1a_/c.2.1	0.0215	0.900	TP
d1uxja1/c.2.1	d1nvmb1/c.2.1	0.0115	0.900	TP
d1uxja1/c.2.1	d1evya2/c.2.1	0.0215	0.900	TP
d1uxja1/c.2.1	d3o26a_/c.2.1	0.0405	0.900	TP
d1uxja1/c.2.1	d1gz6a_/c.2.1	0.0357	0.900	TP
d1vbva1/b.34.17	d1ixda_/b.34.10	0.06	0.949	FP
d1vcoa2/c.37.1	d1yrba_/c.37.1	0.00297	0.900	TP
d1vi6a_/c.23.15	d2cb0a_/c.80.1	0.000614	0.999	FP
d1vi6a_/c.23.15	d1nria_/c.80.1	0.00996	0.949	FP
d1vi6a_/c.23.15	d1j5xa_/c.80.1	0.00687	0.949	FP
d1vkha_/c.69.1	d1xkta_/c.69.1	0.000126	0.999	TP
d1vkha_/c.69.1	d1mpxa2/c.69.1	0.00135	0.949	TP
d1x3da1/b.1.2	d2hfta1/b.1.2	0.0721	0.949	TP
d1x5ia1/b.1.2	d1axib2/b.1.2	0.0157	0.999	TP
d1x5ia1/b.1.2	d2hyma1/b.1.2	0.003	0.999	TP
d1x5ia1/b.1.2	d2qfra1/b.1.12	0.0268	0.949	FP
d1x5ia1/b.1.2	d2hfta1/b.1.2	0.0566	0.900	TP
d1xkia_/b.60.1	d2o62a2/b.60.1	0.0226	0.900	TP
d1oaql_/b.1.1	d1iama2/b.1.1	0.00777	0.999	TP
d1oaql_/b.1.1	d1i1ra1/b.1.2	0.00595	0.999	FP
d1oaql_/b.1.1	d1gxea_/b.1.1	0.00698	0.999	TP
d1oe8a2/c.47.1	d1ttza_/c.47.1	0.0082	0.949	TP
d1okta2/c.47.1	d3qmxa_/c.47.1	0.00674	0.999	TP
d1okta2/c.47.1	d1nhya2/c.47.1	0.0032	0.999	TP
d1okta2/c.47.1	d1z9ha2/c.47.1	0.00366	0.999	TP
d1okta2/c.47.1	d1egra_/c.47.1	0.0393	0.949	TP
d1okta2/c.47.1	d1abaa_/c.47.1	0.0321	0.949	TP
d2coaa1/b.55.1	d1txda2/b.55.1	0.00383	0.999	TP
d2coaa1/b.55.1	d2rnrb1/b.55.1	0.0467	0.949	TP
d2coaa1/b.55.1	d1zsqa1/b.55.1	0.0621	0.949	TP
d2cqva1/b.1.1	d1g0da1/b.1.18	0.00295	0.999	FP
d2cqva1/b.1.1	d1w8oa1/b.1.18	0.000881	0.999	FP
d2cqva1/b.1.1	d1cida1/b.1.1	0.00433	0.999	TP
d2cqva1/b.1.1	d1yjdc1/b.1.1	0.00348	0.999	TP
d2cqva1/b.1.1	d2nqca1/b.1.18	0.013	0.949	FP
d2cqva1/b.1.1	d1k5nb_/b.1.1	0.0116	0.949	TP
d2cqva1/b.1.1	d1hxmb2/b.1.1	0.00793	0.900	TP
d2cqva1/b.1.1	d1edha2/b.1.6	0.0296	0.900	FP
d2cqva1/b.1.1	d1fo0b_/b.1.1	0.0137	0.900	TP
d2cqva1/b.1.1	d1ogae2/b.1.1	0.0435	0.900	TP
d2cuaa_/b.6.1	d1aoza2/b.6.1	0.000862	0.999	TP
d2cuaa_/b.6.1	d1hfua2/b.6.1	0.000631	0.999	TP
d2cuaa_/b.6.1	d1gska1/b.6.1	0.00182	0.999	TP
d2cuaa_/b.6.1	d3ef4a_/b.6.1	0.00111	0.999	TP
d2cxna_/c.80.1	d1vima_/c.80.1	0.016	0.900	TP
d2dk8a1/a.4.5	d1ku9a_/a.4.5	0.02	0.999	TP
d2dk8a1/a.4.5	d3l7wa_/a.4.5	0.0133	0.999	TP
d2dk8a1/a.4.5	d2o03a_/a.4.5	0.00774	0.999	TP
d2e1fa_/a.60.8	d1d8ba_/a.60.8	0.466	0.949	TP
d2go8a1/d.58.4	d1y0ha_/d.58.4	0.00322	0.999	TP
d2go8a1/d.58.4	d2hiqa_/d.58.4	0.00835	0.999	TP
d2gtln1/b.61.7	d1lf7a_/b.60.1	0.013	0.949	FP
d2gtln1/b.61.7	d1beba_/b.60.1	0.0459	0.900	FP
d2gysa4/b.1.2	d1x5ia1/b.1.2	0.04	0.999	TP
d2gysa4/b.1.2	d1qr4a1/b.1.2	0.00427	0.999	TP
d2gysa4/b.1.2	d1bqua1/b.1.2	0.02	0.999	TP
d2gysa4/b.1.2	d1tdqa2/b.1.2	0.0095	0.999	TP
d2gysa4/b.1.2	d1vzia1/b.1.13	0.0522	0.949	FP
d2gysa4/b.1.2	d1f6fb1/b.1.2	0.0758	0.949	TP
d2gysa4/b.1.2	d1wgoa_/b.1.3	0.0223	0.949	FP
d2gysa4/b.1.2	d1cfba2/b.1.2	0.02	0.900	TP
d2h3ma_/b.36.1	d2p3wa_/b.36.1	0.0191	0.949	TP
d2hv2a2/d.108.1	d1s7ka_/d.108.1	0.00314	0.999	TP
d2hv2a2/d.108.1	d2fe7a1/d.108.1	0.0068	0.999	TP
d2i53a2/a.74.1	d1f5qb2/a.74.1	0.192	0.900	TP
d1jpdx1/c.1.11	d3no3a_/c.1.18	0.000284	0.999	FP
d1jpdx1/c.1.11	d1us0a_/c.1.7	0.00044	0.999	FP
d1jpdx1/c.1.11	d1vr6a_/c.1.10	9.78e-05	0.999	FP
d1jpdx1/c.1.11	d3ctla_/c.1.2	0.00044	0.999	FP
d1jpdx1/c.1.11	d2y88a_/c.1.2	0.000365	0.999	FP
d1jpdx1/c.1.11	d3a5fa_/c.1.10	0.00106	0.999	FP
d1jpdx1/c.1.11	d1tb3a1/c.1.4	0.000566	0.999	FP
d1jpdx1/c.1.11	d1rd5a_/c.1.2	0.00044	0.999	FP
d1jpdx1/c.1.11	d5ruba1/c.1.14	0.000531	0.999	FP
d1jpdx1/c.1.11	d1piia1/c.1.2	0.00892	0.949	FP
d1jpdx1/c.1.11	d1xm3a_/c.1.31	0.0101	0.949	FP
d1jpdx1/c.1.11	d1piia2/c.1.2	0.0108	0.949	FP
d1jpdx1/c.1.11	d2nt0a2/c.1.8	0.000877	0.949	FP
d1jpdx1/c.1.11	d2ycix_/c.1.21	0.0122	0.900	FP
d1jpdx1/c.1.11	d1vcfa1/c.1.4	0.0108	0.900	FP
d1jpdx1/c.1.11	d1jaka1/c.1.8	0.0042	0.900	FP
d1k0da1/a.45.1	d1tw9a1/a.45.1	0.0314	0.999	TP
d1k0da1/a.45.1	d1r5aa1/a.45.1	0.0434	0.999	TP
d1k0da1/a.45.1	d1tu7a1/a.45.1	0.0113	0.999	TP
d1k4us_/b.34.2	d2rn8a1/b.34.2	0.274	0.900	TP
d1kbva2/b.6.1	d2ov0a_/b.6.1	0.00142	0.999	TP
d1kbva2/b.6.1	d1plca_/b.6.1	0.0133	0.900	TP
d1kbva2/b.6.1	d2dyrb1/b.6.1	0.00318	0.900	TP
d1e88a3/g.27.1	d1o9aa1/g.27.1	0.0212	0.999	TP
d1e88a3/g.27.1	d1tpga2/g.27.1	0.111	0.900	TP
d1ea9c2/b.71.1	d1m53a1/b.71.1	0.00915	0.999	TP
d1ea9c2/b.71.1	d1e43a1/b.71.1	0.138	0.900	TP
d1ecea_/c.1.8	d1hjua_/c.1.8	3.11e-05	0.999	TP
d1ecea_/c.1.8	d1i1wa_/c.1.8	0.000379	0.999	TP
d1ecea_/c.1.8	d1qw9a2/c.1.8	0.000122	0.999	TP
d1ecea_/c.1.8	d1wcga1/c.1.8	7.61e-05	0.999	TP
d1ecea_/c.1.8	d2cyga1/c.1.8	4.2e-05	0.999	TP
d1ecea_/c.1.8	d3oexa_/c.1.10	0.00364	0.949	FP
d1ecea_/c.1.8	d2g50a2/c.1.12	0.0024	0.949	FP
d1ecea_/c.1.8	d1p1ma2/c.1.9	0.00621	0.900	FP
d1eq9a_/b.47.1	d1mbma_/b.47.1	0.000843	0.999	TP
d2de6a2/d.129.3	d2d4ra1/d.129.3	0.0011	0.949	TP
d2dmca1/b.1.18	d2j3sa2/b.1.18	0.00411	0.999	TP
d2dmca1/b.1.18	d1pbya3/b.1.18	0.115	0.900	TP
d2dtge3/b.1.2	d1tdqa3/b.1.2	0.00749	0.999	TP
d2dtge3/b.1.2	d1va9a1/b.1.2	0.00875	0.999	TP
d2dtge3/b.1.2	d1x5ka1/b.1.2	0.0663	0.949	TP
d2dypd2/b.1.1	d1tdqa2/b.1.2	0.0267	0.999	FP
d2dypd2/b.1.1	d2dn7a1/b.1.2	0.0253	0.999	FP
d2dypd2/b.1.1	d1fnfa3/b.1.2	0.0369	0.999	FP
d2dypd2/b.1.1	d1x5xa1/b.1.2	0.0156	0.999	FP
d2dypd2/b.1.1	d1x5ka1/b.1.2	0.0183	0.999	FP
d2dypd2/b.1.1	d1ogae1/b.1.1	0.0133	0.999	TP
d2dypd2/b.1.1	d1rhfa2/b.1.1	0.158	0.949	TP
d2dypd2/b.1.1	d1fnfa2/b.1.2	0.0538	0.949	FP
d2dypd2/b.1.1	d1l9na3/b.1.5	0.0921	0.949	FP
d2dypd2/b.1.1	d1v8ha1/b.1.18	0.114	0.949	FP
d2dypd2/b.1.1	d2ntsp1/b.1.1	0.0921	0.949	TP
d2dypd2/b.1.1	d1lp9e1/b.1.1	0.166	0.949	TP
d2e7ja_/c.67.1	d1vb5a_/c.124.1	0.00215	0.900	FP
d2wtga_/a.1.1	d2w72b_/a.1.1	0.0459	0.999	TP
d2xhfa_/c.47.1	d1o8xa_/c.47.1	0.00404	0.949	TP
d2xhfa_/c.47.1	d2f8aa1/c.47.1	0.0205	0.900	TP
d2yc2a_/b.18.1	d1gnya_/b.18.1	0.0209	0.900	TP
d2zdra2/c.1.10	d2f6ua1/c.1.4	0.000493	0.999	FP
d2zdra2/c.1.10	d3l5la_/c.1.4	0.000288	0.999	FP
d2zdra2/c.1.10	d1xg4a_/c.1.12	0.000665	0.999	FP
d2zdra2/c.1.10	d3daqa_/c.1.10	0.00101	0.999	TP
d2zdra2/c.1.10	d1sr9a2/c.1.10	0.000214	0.999	TP
d2zdra2/c.1.10	d2e6fa_/c.1.4	0.000389	0.999	FP
d2zdra2/c.1.10	d1mxga2/c.1.8	0.000306	0.999	FP
d2zdra2/c.1.10	d1vkfa_/c.1.29	0.00121	0.999	FP
d2zdra2/c.1.10	d1p4ca_/c.1.4	0.000256	0.999	FP
d2zdra2/c.1.10	d1tg7a5/c.1.8	2.22e-05	0.999	FP
d2zdra2/c.1.10	d1vcva1/c.1.10	0.0148	0.949	TP
d2zdra2/c.1.10	d1m3ua_/c.1.12	0.00536	0.949	FP
d2zdra2/c.1.10	d1nara_/c.1.8	0.00262	0.949	FP
d2zdra2/c.1.10	d2i9ua2/c.1.9	0.00194	0.949	FP
d2zdra2/c.1.10	d1rh9a1/c.1.8	0.000951	0.949	FP
d2zdra2/c.1.10	d3rnda_/c.1.4	0.000896	0.949	FP
d2zdra2/c.1.10	d1muca1/c.1.11	0.00448	0.900	FP
d2zdra2/c.1.10	d3blda_/c.1.20	0.000465	0.900	FP
d2zdra2/c.1.10	d1iq8a1/c.1.20	0.000389	0.900	FP
d2zdra2/c.1.10	d1uoka2/c.1.8	0.00422	0.900	FP
d3b5ha2/b.1.1	d1pkoa_/b.1.1	0.0125	0.999	TP
d3b5ha2/b.1.1	d1x44a1/b.1.1	0.0813	0.949	TP
d3b5ha2/b.1.1	d1va9a1/b.1.2	0.0294	0.949	FP
d3b5ha2/b.1.1	d1neua_/b.1.1	0.101	0.949	TP
d3b5ha2/b.1.1	d1koaa1/b.1.1	0.031	0.900	TP
d3b5ha2/b.1.1	d1y6kr2/b.1.2	0.0476	0.900	FP
d3bb6a1/b.82.2	d2bnma2/b.82.1	0.00448	0.999	FP
d3bb6a1/b.82.2	d1x82a_/b.82.1	0.00245	0.999	FP
d3bb6a1/b.82.2	d1lrha_/b.82.1	0.0142	0.999	FP
d3bb6a1/b.82.2	d2arca_/b.82.4	0.0135	0.949	FP
d3bb6a1/b.82.2	d1nxma_/b.82.1	0.0383	0.900	FP
d3bb6a1/b.82.2	d1od5a1/b.82.1	0.00623	0.900	FP
d2qtva3/c.62.1	d1mjna_/c.62.1	0.0156	0.900	TP
d2v8qe2/d.37.1	d2d4za3/d.37.1	0.000218	0.999	TP
d2xkia_/a.1.1	d2zs0b_/a.1.1	0.0451	0.999	TP
d2i74a1/b.18.1	d1guia_/b.18.1	0.000758	0.949	TP
d2id3a1/a.4.1	d2vkva1/a.4.1	0.0336	0.999	TP
d2id3a1/a.4.1	d1rkta1/a.4.1	0.085	0.999	TP
d2imja1/d.17.4	d3ebya1/d.17.4	0.00359	0.999	TP
d2imja1/d.17.4	d1gy7a_/d.17.4	0.00223	0.999	TP
d2imja1/d.17.4	d2qiya_/d.17.4	0.00138	0.999	TP
d2imja1/d.17.4	d3ecfa1/d.17.4	0.00455	0.999	TP
d2imja1/d.17.4	d3cnxa1/d.17.4	0.00156	0.999	TP
d2imja1/d.17.4	d1q40b_/d.17.4	0.0413	0.949	TP
d2jdia3/c.37.1	d1nlfa_/c.37.1	0.000101	0.999	TP
d1w5fa2/d.79.2	d2z1ea1/d.79.4	0.00244	0.949	FP
d1w5fa2/d.79.2	d1iv3a_/d.79.5	0.00507	0.900	FP
d1w6ua_/c.2.1	d1wxxa2/c.66.1	0.000655	0.999	FP
d1w6ua_/c.2.1	d1ve3a1/c.66.1	0.00822	0.900	FP
d1wdpa_/c.1.8	d3l5la_/c.1.4	0.000572	0.999	FP
d1wdpa_/c.1.8	d1d8wa_/c.1.15	0.000572	0.999	FP
d1wdpa_/c.1.8	d3o6ca_/c.1.24	0.00837	0.949	FP
d1wdpa_/c.1.8	d1bqca_/c.1.8	0.00125	0.949	TP
d1wdpa_/c.1.8	d1sgja_/c.1.12	0.00535	0.900	FP
d1wdpa_/c.1.8	d2v3ga_/c.1.8	0.00506	0.900	TP
d1wdpa_/c.1.8	d1fcqa_/c.1.8	0.00166	0.900	TP
d1wdpa_/c.1.8	d2qapa1/c.1.10	0.00306	0.900	FP
d1wdpa_/c.1.8	d1wcga1/c.1.8	0.00453	0.900	TP
d1wdpa_/c.1.8	d3qoma_/c.1.8	0.00259	0.900	TP
d1wixa_/a.40.3	d1h67a_/a.40.1	0.203	0.949	FP
d1wixa_/a.40.3	d1wjoa_/a.40.1	0.112	0.900	FP
d1wlza1/a.39.1	d1m45a_/a.39.1	0.00806	0.999	TP
d1wlza1/a.39.1	d1tuza_/a.39.1	0.0329	0.949	TP
d1wlza1/a.39.1	d1hqva_/a.39.1	0.0644	0.900	TP
d2p6ra1/a.4.5	d3echa_/a.4.5	0.0678	0.900	TP
d2p6ra1/a.4.5	d2v7fa1/a.4.5	0.195	0.900	TP
d2p6ra1/a.4.5	d2etha1/a.4.5	0.101	0.900	TP
d2paja2/c.1.9	d2gzxa_/c.1.9	0.000481	0.999	TP
d2paja2/c.1.9	d1nfga2/c.1.9	0.000356	0.999	TP
d2paja2/c.1.9	d1gkpa2/c.1.9	8.36e-05	0.999	TP
d2paja2/c.1.9	d1ujpa_/c.1.2	0.00231	0.900	FP
d2paja2/c.1.9	d1tg7a5/c.1.8	0.00313	0.900	FP
d2puza2/c.1.9	d2mnra1/c.1.11	0.000179	0.999	FP
d2puza2/c.1.9	d3gg7a_/c.1.9	0.000733	0.999	TP
d2puza2/c.1.9	d1lt7a_/c.1.26	6.56e-05	0.999	FP
d2puza2/c.1.9	d3eb2a_/c.1.10	0.000875	0.949	FP
d2puza2/c.1.9	d1w3ia_/c.1.10	0.00647	0.949	FP
d2puza2/c.1.9	d3igxa_/c.1.10	0.000486	0.949	FP
d2puza2/c.1.9	d1nsja_/c.1.2	0.00224	0.900	FP
d2puza2/c.1.9	d1ykwa1/c.1.14	0.000432	0.900	FP
d2puza2/c.1.9	d3b4ua_/c.1.10	0.00177	0.900	FP
d2puza2/c.1.9	d1f74a_/c.1.10	0.00686	0.900	FP
d2puza2/c.1.9	d2wkja_/c.1.10	0.00543	0.900	FP
d2puza2/c.1.9	d3eaua_/c.1.7	0.00104	0.900	FP
d2puza2/c.1.9	d1m7xa3/c.1.8	0.000515	0.900	FP
d2rhca_/c.2.1	d1lssa_/c.2.1	0.00273	0.999	TP
d2rhca_/c.2.1	d1l3ia_/c.66.1	0.0161	0.949	FP
d2rhca_/c.2.1	d3d2la_/c.66.1	0.0193	0.949	FP
d2rhca_/c.2.1	d1ldna1/c.2.1	0.0279	0.900	TP
d2rhca_/c.2.1	d2jhfa2/c.2.1	0.0483	0.900	TP
d2vgna2/c.55.4	d1z6ra2/c.55.1	0.00473	0.900	FP
d1uena_/b.1.2	d2hyma1/b.1.2	0.00256	0.999	TP
d1uena_/b.1.2	d2hyma2/b.1.2	0.0396	0.949	TP
d1ugva_/b.34.2	d1ug1a_/b.34.2	0.0209	0.999	TP
d3tssa1/b.40.2	d2ix0a3/b.40.4	0.00626	0.999	FP
d3u5wa_/b.45.1	d2rdea2/b.45.2	0.00342	0.999	FP
d3up9a_/c.94.1	d1sw5a_/c.94.1	4.43e-05	0.999	TP
d1pgua1/b.69.4	d1v04a_/b.68.6	0.00221	0.999	FP
d1pgua1/b.69.4	d1olza2/b.69.12	0.00118	0.949	FP
d1pgua1/b.69.4	d1q47a_/b.69.12	0.00597	0.949	FP
d1pk3a1/a.60.1	d3bq7a_/a.60.1	0.0404	0.999	TP
d1pvna1/c.1.5	d1muca1/c.1.11	0.000286	0.999	FP
d1pvna1/c.1.5	d2mnra1/c.1.11	0.000388	0.999	FP
d1pvna1/c.1.5	d2vwsa_/c.1.12	0.000323	0.999	FP
d1pvna1/c.1.5	d3taob_/c.1.1	0.00354	0.949	FP
d1pvna1/c.1.5	d1uasa2/c.1.8	0.00401	0.949	FP
d1pvna1/c.1.5	d1vkfa_/c.1.29	0.00947	0.900	FP
d1q67a_/b.55.1	d1v5ma_/b.55.1	0.00281	0.999	TP
d1q67a_/b.55.1	d1v61a_/b.55.1	0.02	0.949	TP
d1q67a_/b.55.1	d1tqza1/b.55.1	0.0179	0.949	TP
d1q67a_/b.55.1	d1faoa_/b.55.1	0.0251	0.900	TP
